id_venda,data_venda,produto,categoria,quantidade,preco_unitario,forma_pagamento,loja
3604,27/01/2025,Caderno Universitário,Papelaria,-3,"202,71",pix,Matriz - Recife
2036,23/08/2024,Barra de Cereal,Alimentos,4,"131,83",Cartão de Débito,Matriz - Recife
1661,2024-07-09,Cola Bastão,Papelaria,1,"45,67",PIX,Matriz - Recife
5249,02-07-2025,Jogo de Toalhas,Casa e Utilidades,1,"89,92",Dinheiro,Matriz - Recife
5071,19/06/2025,Mouse Sem Fio,Eletrônicos,1,"172,88",Dinheiro,Matriz - Recife
5974,2025-09-17,Escova de Limpeza,CASA E UTILIDADES,1,"211,30",Dinheiro,Matriz - Recife
6072,30-09-2025,café torrado 500g,Alimentos,1,"15,44",Dinheiro,Matriz - Recife
6250,18/10/2025,Camiseta Básica,Vestuário,2,"227,41",PIX,Matriz - Recife
1304,2024-06-08,Carregador USB-C,Eletrônicos,2,"14,23",pix,Matriz - Recife
3223,16-12-2024,Meia Esportiva,Vestuário,1,"15,06",pix,Matriz - Recife
1619,2024-07-04,Bermuda Jeans,Vestuário,3,"28,36",Cartão de Débito,Matriz - Recife
1396,2024-06-16,Jogo de Toalhas,Casa e Utilidades,1,"94,34",Pix,Matriz - Recife
3809,2025-02-23,Mochila Escolar,Papelaria,1,"188,50",Pix,Matriz - Recife
380,05-03-2024,Vela Aromática,Casa e Utilidades,2,"32,80",Pix,Matriz - Recife
4359,2025-04-22,Organizador de Gaveta,Casa e Utilidades,4,"31,76",PIX,Matriz - Recife
6650,2025-11-19,Fone de Ouvido Bluetooth,Eletrônicos,5,"161,02",Dinheiro,Matriz - Recife
5829,01-09-2025,Chinelo de Dedo,Vestuário,1,"126,87",Cartão de Débito,Matriz - Recife
5696,2025-08-19,Barra de Cereal,Alimentos,2,"130,90",Dinheiro,Matriz - Recife
784,2024-04-22,Porta Sabonete,Casa e Utilidades,2,"147,43",Dinheiro,Matriz - Recife
1085,20-05-2024,Marcador de Texto,Papelaria,1,"89,47",Cartão de Débito,Matriz - Recife
4244,2025-04-10,Camiseta Básica,Vestuário,1,"237,47",Cartão de Crédito,Matriz - Recife
2209,13/09/2024,Jaqueta Corta-Vento,Vestuário,2,"65,29",Cartão de Crédito,Matriz - Recife
2950,26/11/2024,Camiseta Básica,Vestuário,3,"232,22",Dinheiro,Matriz - Recife
4908,2025-06-04,Mochila Escolar,Papelaria,2,"207,76",PIX,Matriz - Recife
340,26/02/2024,Fone de Ouvido Bluetooth,Eletrônicos,1,"154,36",Pix,Matriz - Recife
1782,24/07/2024,caixa de som portátil,Eletrônicos,1,"77,69",pix,Matriz - Recife
2791,13/11/2024,Fone de Ouvido Bluetooth,ELETRÔNICOS,4,"163,38",Cartão de Crédito,Matriz - Recife
6583,13-11-2025,Caderno Universitário,Papelaria,1,"205,02",pix,Matriz - Recife
2741,08-11-2024,Power Bank 10000mAh,ELETRÔNICOS,1,"174,95",PIX,Matriz - Recife
941,2024-05-08,Caneta Esferográfica,Papelaria,2,"10,07",PIX,Matriz - Recife
6726,23/11/2025,Caneta Esferográfica,Papelaria,1,"10,32",Dinheiro,Matriz - Recife
7163,23/12/2025,Marcador de Texto,PAPELARIA,2,"95,78",Pix,Matriz - Recife
7049,15/12/2025,Vela Aromática,Casa e Utilidades,1,"31,25",Cartão de Débito,Matriz - Recife
853,29/04/2024,cabo hdmi,Eletrônicos,3,"61,16",Cartão de Crédito,Matriz - Recife
6780,26-11-2025,estojo simples,Papelaria,3,"178,08",Dinheiro,Matriz - Recife
6290,22/10/2025,Amendoim Torrado,ALIMENTOS,4,"147,96",PIX,Matriz - Recife
5940,2025-09-14,Organizador de Gaveta,Casa e Utilidades,1,"32,22",Cartão de Crédito,Matriz - Recife
4185,2025-04-04,Cola Bastão,Papelaria,2,"47,58",Cartão de Débito,Matriz - Recife
4980,2025-06-09,Chinelo de Dedo,Vestuário,1,"128,07",Pix,Matriz - Recife
2735,07/11/2024,organizador de gaveta,CASA E UTILIDADES,3,"31,37",pix,Matriz - Recife
137,24/01/2024,Organizador de Gaveta,Casa e Utilidades,4,"29,49",Pix,Matriz - Recife
2727,2024-11-07,Organizador de Gaveta,Casa e Utilidades,-1,"31,52",Pix,Matriz - Recife
7203,25-12-2025,Estojo Simples,PAPELARIA,1,"166,40",Cartão de Débito,Matriz - Recife
6983,11/12/2025,Chinelo de Dedo,VESTUÁRIO,5,"121,35",pix,Matriz - Recife
6769,2025-11-25,Jogo de Toalhas,Casa e Utilidades,1,"86,72",Pix,Matriz - Recife
3040,2024-12-02,Organizador de Gaveta,Casa e Utilidades,3,"30,28",Pix,Matriz - Recife
162,28-01-2024,Jogo de Toalhas,Casa e Utilidades,1,"91,89",Pix,Matriz - Recife
3580,2025-01-25,Água de Coco 500ml,Alimentos,1,"65,11",Pix,Matriz - Recife
926,06-05-2024,Caneta Esferográfica,Papelaria,2,"9,62",pix,Matriz - Recife
2848,2024-11-18,Chinelo de Dedo,Vestuário,2,"124,82",Dinheiro,Matriz - Recife
1563,29-06-2024,Escova de Limpeza,Casa e Utilidades,1,"196,70",pix,Matriz - Recife
1460,21/06/2024,Boné Aba Reta,Vestuário,1,"102,14",Pix,Matriz - Recife
3875,03-03-2025,Boné Aba Reta,Vestuário,2,"106,49",pix,Matriz - Recife
939,07/05/2024,Power Bank 10000mAh,Eletrônicos,2,"186,96",Cartão de Crédito,Matriz - Recife
6928,06-12-2025,Água de Coco 500ml,Alimentos,2,"59,15",Dinheiro,Matriz - Recife
7299,31-12-2025,Biscoito Recheado,Alimentos,2,"53,31",pix,Matriz - Recife
5522,01/08/2025,chinelo de dedo,Vestuário,1,"128,08",PIX,Matriz - Recife
3505,2025-01-12,Porta Sabonete,Casa e Utilidades,-2,"150,04",Cartão de Débito,Matriz - Recife
2739,2024-11-08,Caderno Universitário,Papelaria,1,"217,52",PIX,Matriz - Recife
5628,12-08-2025,Meia Esportiva,Vestuário,1,"16,06",Dinheiro,Matriz - Recife
3306,23-12-2024,Biscoito Recheado,Alimentos,1,"52,90",PIX,Matriz - Recife
4350,21/04/2025,Caderno Universitário,PAPELARIA,2,"189,47",Pix,Matriz - Recife
3028,01-12-2024,Caixa de Som Portátil,Eletrônicos,3,"69,54",pix,Matriz - Recife
4534,07-05-2025,Jogo de Toalhas,Casa e Utilidades,1,"82,41",Pix,Matriz - Recife
4876,01/06/2025,bermuda jeans,Vestuário,3,"27,80",pix,Matriz - Recife
1036,16/05/2024,Estojo Simples,Papelaria,3,"165,73",Cartão de Crédito,Matriz - Recife
276,2024-02-16,Caneta Esferográfica,Papelaria,1,"9,39",Cartão de Crédito,Matriz - Recife
2255,18-09-2024,Escova de Limpeza,CASA E UTILIDADES,2,"217,51",PIX,Matriz - Recife
7117,2025-12-19,Caneta Esferográfica,Papelaria,3,"10,28",Pix,Matriz - Recife
5596,2025-08-09,Mochila Escolar,Papelaria,1,"193,74",Cartão de Crédito,Matriz - Recife
4939,07-06-2025,Vela Aromática,Casa e Utilidades,3,"29,69",Pix,Matriz - Recife
1748,19-07-2024,Porta Sabonete,Casa e Utilidades,5,"164,45",pix,Matriz - Recife
6952,2025-12-08,Meia Esportiva,VESTUÁRIO,2,"14,30",PIX,Matriz - Recife
6278,21-10-2025,Vela Aromática,Casa e Utilidades,1,"30,53",PIX,Matriz - Recife
6764,25-11-2025,Caneta Esferográfica,PAPELARIA,5,"9,23",Dinheiro,Matriz - Recife
4216,07-04-2025,Marcador de Texto,Papelaria,2,"88,27",Dinheiro,Matriz - Recife
4133,29/03/2025,Boné Aba Reta,,1,"106,03",Cartão de Crédito,Matriz - Recife
6424,03/11/2025,Camiseta Básica,Vestuário,2,"227,37",Cartão de Crédito,Matriz - Recife
48,08-01-2024,Camiseta Básica,Vestuário,2,"216,80",Cartão de Crédito,Matriz - Recife
3422,31-12-2024,Cola Bastão,Papelaria,1,"42,62",Dinheiro,Matriz - Recife
6320,25/10/2025,Meia Esportiva,Vestuário,1,"14,44",Cartão de Débito,Matriz - Recife
5658,14/08/2025,Caderno Universitário,Papelaria,2,"192,11",Pix,Matriz - Recife
5287,07/07/2025,Vela Aromática,Casa e Utilidades,2,"28,23",PIX,Matriz - Recife
6457,05/11/2025,Suco de Caju 1L,Alimentos,4,"170,72",Cartão de Débito,Matriz - Recife
3898,05-03-2025,Caneta Esferográfica,Papelaria,2,"9,99",Cartão de Crédito,Matriz - Recife
3354,2024-12-26,Jogo de Toalhas,CASA E UTILIDADES,2,"91,90",Pix,Matriz - Recife
854,2024-04-30,Chinelo de Dedo,VESTUÁRIO,2,"132,52",pix,Matriz - Recife
1406,2024-06-17,Vela Aromática,Casa e Utilidades,2,"30,78",PIX,Matriz - Recife
3463,05/01/2025,Cabo HDMI,Eletrônicos,1,"66,36",Dinheiro,Matriz - Recife
4457,02-05-2025,Cabo HDMI,Eletrônicos,1,"65,97",pix,Matriz - Recife
2233,15-09-2024,Carregador USB-C,Eletrônicos,3,"13,41",Dinheiro,Matriz - Recife
6544,2025-11-10,Chinelo de Dedo,Vestuário,2,"135,36",Cartão de Débito,Matriz - Recife
1276,2024-06-06,Café Torrado 500g,Alimentos,1,"14,61",Pix,Matriz - Recife
2860,18-11-2024,Amendoim Torrado,Alimentos,3,"154,52",Pix,Matriz - Recife
6168,09-10-2025,Organizador de Gaveta,Casa e Utilidades,1,"30,05",Pix,Matriz - Recife
1579,2024-06-30,Chinelo de Dedo,Vestuário,4,"121,11",Cartão de Débito,Matriz - Recife
7239,27-12-2025,Vela Aromática,Casa e Utilidades,1,"32,43",Cartão de Crédito,Matriz - Recife
52,2024-01-09,Água de Coco 500ml,Alimentos,1,"65,75",Pix,Matriz - Recife
1883,05-08-2024,Caixa de Som Portátil,Eletrônicos,1,"74,62",Dinheiro,Matriz - Recife
6307,2025-10-24,Bermuda Jeans,Vestuário,2,"28,38",Pix,Matriz - Recife
659,2024-04-08,Chinelo de Dedo,Vestuário,4,"132,57",PIX,Matriz - Recife
6041,26-09-2025,Caderno Universitário,Papelaria,2,"219,47",Cartão de Débito,Matriz - Recife
2074,27/08/2024,Camiseta Básica,Vestuário,1,"226,12",Dinheiro,Matriz - Recife
2656,31-10-2024,Cabo HDMI,Eletrônicos,1,"63,82",Dinheiro,Matriz - Recife
4012,2025-03-17,Suco de Caju 1L,Alimentos,1,"170,98",PIX,Matriz - Recife
1317,09-06-2024,Chinelo de Dedo,Vestuário,2,"124,44",pix,Matriz - Recife
5776,27/08/2025,Fone de Ouvido Bluetooth,Eletrônicos,1,"161,27",Pix,Matriz - Recife
7205,25-12-2025,Kit Panelas Antiaderente,Casa e Utilidades,1,"249,67",Cartão de Crédito,Matriz - Recife
2001,19-08-2024,Power Bank 10000mAh,Eletrônicos,2,"192,90",Cartão de Crédito,Matriz - Recife
7089,18/12/2025,Organizador de Gaveta,Casa e Utilidades,4,"32,91",PIX,Matriz - Recife
5266,04-07-2025,biscoito recheado,Alimentos,4,"56,54",Cartão de Débito,Matriz - Recife
2585,2024-10-23,Cabo HDMI,Eletrônicos,3,"57,64",pix,Matriz - Recife
3255,19/12/2024,Biscoito Recheado,Alimentos,1,"55,59",Pix,Matriz - Recife
5344,2025-07-16,Café Torrado 500g,Alimentos,1,"14,46",pix,Matriz - Recife
4155,31/03/2025,Bermuda Jeans,Vestuário,1,"27,99",Cartão de Crédito,Matriz - Recife
1257,04/06/2024,Escova de Limpeza,Casa e Utilidades,3,"221,59",Dinheiro,Matriz - Recife
2189,10/09/2024,Biscoito Recheado,ALIMENTOS,4,"57,48",Pix,Matriz - Recife
4259,11/04/2025,Camiseta Básica,Vestuário,2,"216,07",pix,Matriz - Recife
5744,2025-08-24,Kit Panelas Antiaderente,Casa e Utilidades,1,"237,34",Cartão de Débito,Matriz - Recife
6778,26-11-2025,Meia Esportiva,Vestuário,2,"14,79",PIX,Matriz - Recife
6753,2025-11-25,Caderno Universitário,PAPELARIA,2,"199,79",pix,Matriz - Recife
2758,10-11-2024,Barra de Cereal,Alimentos,1,"142,40",PIX,matriz-recife
2754,10/11/2024,Estojo Simples,Papelaria,2,"166,33",Cartão de Crédito,Matriz - Recife
49,08/01/2024,Power Bank 10000mAh,Eletrônicos,2,"171,71",Pix,Matriz - Recife
2065,26/08/2024,Porta Sabonete,Casa e Utilidades,1,"163,87",Cartão de Crédito,Matriz - Recife
1167,2024-05-27,Amendoim Torrado,Alimentos,2,"159,40",Cartão de Crédito,Matriz - Recife
3314,2024-12-23,Água de Coco 500ml,ALIMENTOS,2,"58,31",pix,Matriz - Recife
4817,29-05-2025,Água de Coco 500ml,Alimentos,4,"57,51",Cartão de Crédito,Matriz - Recife
454,14-03-2024,suco de caju 1l,Alimentos,2,"165,92",pix,Matriz - Recife
2799,2024-11-14,Meia Esportiva,Vestuário,1,"16,14",PIX,Matriz - Recife
4781,27-05-2025,Caneta Esferográfica,Papelaria,1,"10,24",Cartão de Débito,Matriz - Recife
4419,29-04-2025,Mochila Escolar,PAPELARIA,-4,"199,08",Dinheiro,Matriz - Recife
5036,2025-06-15,Meia Esportiva,Vestuário,5,"14,71",Cartão de Crédito,Matriz - Recife
6105,2025-10-03,Caixa de Som Portátil,ELETRÔNICOS,3,"73,08",PIX,Matriz - Recife
921,06-05-2024,boné aba reta,VESTUÁRIO,1,"108,31",Pix,Matriz - Recife
4683,19/05/2025,Caneta Esferográfica,Papelaria,1,"10,24",Cartão de Crédito,Matriz - Recife
75,12-01-2024,amendoim torrado,ALIMENTOS,3,"156,85",Cartão de Débito,Matriz - Recife
3455,03/01/2025,Fone de Ouvido Bluetooth,ELETRÔNICOS,1,"158,22",Pix,Matriz - Recife
946,08-05-2024,Mochila Escolar,Papelaria,3,"209,51",Dinheiro,matriz-recife
5043,16-06-2025,Amendoim Torrado,ALIMENTOS,1,"144,79",Pix,Matriz - Recife
1695,13/07/2024,marcador de texto,Papelaria,1,"85,58",pix,Matriz - Recife
54,2024-01-09,Amendoim Torrado,ALIMENTOS,2,"145,94",PIX,Matriz - Recife
1290,07-06-2024,Organizador de Gaveta,Casa e Utilidades,1,"33,26",Dinheiro,Matriz - Recife
4104,27-03-2025,Meia Esportiva,Vestuário,1,"15,57",Cartão de Débito,Matriz - Recife
6811,2025-11-29,Água de Coco 500ml,Alimentos,2,"62,30",Pix,Matriz - Recife
5873,2025-09-06,Vela Aromática,CASA E UTILIDADES,1,"30,96",Dinheiro,Matriz - Recife
3388,28/12/2024,Fone de Ouvido Bluetooth,Eletrônicos,2,"157,33",pix,Matriz - Recife
1969,14/08/2024,Suco de Caju 1L,Alimentos,4,"160,73",Pix,Matriz - Recife
4618,14-05-2025,Suco de Caju 1L,ALIMENTOS,2,"168,25",PIX,Matriz - Recife
2063,26/08/2024,Chinelo de Dedo,Vestuário,4,"121,61",Dinheiro,Matriz - Recife
7226,27-12-2025,Escova de Limpeza,Casa e Utilidades,1,"212,07",Pix,Matriz - Recife
5694,2025-08-18,Bermuda Jeans,Vestuário,2,"30,32",pix,Matriz - Recife
6370,2025-10-31,Carregador USB-C,Eletrônicos,1,"13,76",Dinheiro,Matriz - Recife
922,06-05-2024,Meia Esportiva,Vestuário,3,"16,28",PIX,Matriz - Recife
4774,2025-05-27,Caderno Universitário,Papelaria,1,"213,32",Cartão de Crédito,Matriz - Recife
4202,05-04-2025,Chinelo de Dedo,Vestuário,1,"127,99",pix,Matriz - Recife
6752,24-11-2025,Boné Aba Reta,Vestuário,2,"114,21",Cartão de Débito,Matriz - Recife
4870,01/06/2025,Amendoim Torrado,,3,"158,05",pix,Matriz - Recife
1231,02-06-2024,Kit Panelas Antiaderente,CASA E UTILIDADES,3,"250,27",Cartão de Crédito,Matriz - Recife
3576,24/01/2025,Jogo de Toalhas,Casa e Utilidades,1,"95,95",PIX,Matriz - Recife
5979,17/09/2025,Organizador de Gaveta,Casa e Utilidades,1,"32,47",pix,Matriz - Recife
4461,02-05-2025,Barra de Cereal,Alimentos,1,"139,32",PIX,Matriz - Recife
1601,2024-07-02,Amendoim Torrado,Alimentos,2,"143,26",Cartão de Crédito,Matriz - Recife
4213,07/04/2025,Água de Coco 500ml,Alimentos,1,"59,50",Pix,matriz-recife
2921,2024-11-23,Meia Esportiva,VESTUÁRIO,1,"15,77",Dinheiro,Matriz - Recife
2971,27/11/2024,Caderno Universitário,,2,"205,93",Pix,Matriz - Recife
4417,29/04/2025,Água de Coco 500ml,Alimentos,3,"63,78",Cartão de Crédito,Matriz - Recife
3841,28-02-2025,Mochila Escolar,Papelaria,1,"200,40",,Matriz - Recife
242,11-02-2024,Mochila Escolar,Papelaria,2,"212,20",PIX,Matriz - Recife
5510,2025-07-31,Boné Aba Reta,Vestuário,1,"108,76",pix,Matriz - Recife
6518,09-11-2025,Caderno Universitário,Papelaria,1,"219,05",Cartão de Crédito,Matriz - Recife
1505,2024-06-25,Biscoito Recheado,Alimentos,2,"55,45",Cartão de Débito,Matriz - Recife
1907,07/08/2024,Meia Esportiva,Vestuário,1,"16,19",PIX,Matriz - Recife
2989,28-11-2024,vela aromática,Casa e Utilidades,-4,"32,22",Cartão de Crédito,Matriz - Recife
4993,2025-06-11,jogo de toalhas,Casa e Utilidades,2,"84,41",pix,Matriz - Recife
2249,17-09-2024,Jaqueta Corta-Vento,Vestuário,1,"58,92",Cartão de Débito,Matriz - Recife
5371,2025-07-18,Água de Coco 500ml,Alimentos,1,"58,69",Cartão de Débito,Matriz - Recife
3860,02-03-2025,Camiseta Básica,Vestuário,1,"234,99",Cartão de Débito,Matriz - Recife
5536,02/08/2025,Cabo HDMI,Eletrônicos,2,"62,33",Cartão de Débito,Matriz - Recife
273,2024-02-16,Caneta Esferográfica,Papelaria,1,"9,31",PIX,Matriz - Recife
3188,2024-12-14,Vela Aromática,Casa e Utilidades,2,"32,80",PIX,Matriz - Recife
5240,2025-07-01,Barra de Cereal,Alimentos,1,"139,93",Cartão de Crédito,Matriz - Recife
4195,04-04-2025,organizador de gaveta,CASA E UTILIDADES,2,"32,09",Dinheiro,Matriz - Recife
658,08-04-2024,Amendoim Torrado,Alimentos,4,"153,86",Pix,Matriz - Recife
3942,09/03/2025,Café Torrado 500g,Alimentos,1,"14,83",PIX,Matriz - Recife
5955,15-09-2025,Suco de Caju 1L,ALIMENTOS,2,"159,51",PIX,Matriz - Recife
4038,19-03-2025,Amendoim Torrado,Alimentos,2,"145,09",PIX,Matriz - Recife
4233,2025-04-08,carregador usb-c,Eletrônicos,3,"13,72",Cartão de Crédito,Matriz - Recife
6618,16-11-2025,Vela Aromática,Casa e Utilidades,5,"31,09",Cartão de Débito,Matriz - Recife
1810,27-07-2024,Caderno Universitário,PAPELARIA,1,"205,59",Cartão de Débito,Matriz - Recife
353,2024-02-28,Chinelo de Dedo,Vestuário,3,"139,46",Dinheiro,Matriz - Recife
871,01-05-2024,Água de Coco 500ml,Alimentos,3,"58,82",Dinheiro,Matriz - Recife
1253,04/06/2024,Jaqueta Corta-Vento,Vestuário,1,"60,54",Dinheiro,Matriz - Recife
3680,05-02-2025,Kit Panelas Antiaderente,Casa e Utilidades,1,"241,02",pix,Matriz - Recife
4686,19/05/2025,suco de caju 1l,Alimentos,1,"156,79",Cartão de Crédito,Matriz - Recife
6344,27-10-2025,Meia Esportiva,Vestuário,-2,"15,38",Cartão de Débito,Matriz - Recife
5824,2025-09-01,Cabo HDMI,Eletrônicos,3,"66,89",PIX,Matriz - Recife
1710,15/07/2024,Escova de Limpeza,Casa e Utilidades,1,"212,33",Dinheiro,Matriz - Recife
6838,30-11-2025,Kit Panelas Antiaderente,Casa e Utilidades,3,"237,40",Dinheiro,Matriz - Recife
1893,05/08/2024,Bermuda Jeans,Vestuário,3,"30,26",Dinheiro,Matriz - Recife
457,14/03/2024,Jaqueta Corta-Vento,Vestuário,5,"60,07",PIX,Matriz - Recife
5690,18-08-2025,Mochila Escolar,Papelaria,1,"199,15",Cartão de Crédito,Matriz - Recife
5889,08/09/2025,Café Torrado 500g,Alimentos,1,"15,24",Cartão de Crédito,Matriz - Recife
5335,14-07-2025,Chinelo de Dedo,Vestuário,1,"124,79",Pix,Matriz - Recife
867,01/05/2024,Camiseta Básica,Vestuário,3,"210,97",PIX,Matriz - Recife
6981,11-12-2025,Caderno Universitário,Papelaria,1,"201,01",Cartão de Débito,Matriz - Recife
822,26/04/2024,Barra de Cereal,Alimentos,2,"135,73",Pix,Matriz - Recife
1923,08/08/2024,Cola Bastão,Papelaria,1,"46,88",Dinheiro,Matriz - Recife
1003,2024-05-12,Jogo de Toalhas,CASA E UTILIDADES,5,"90,43",Cartão de Crédito,Matriz - Recife
236,10-02-2024,Biscoito Recheado,Alimentos,2,"56,21",Cartão de Débito,Matriz - Recife
6492,07-11-2025,Cabo HDMI,ELETRÔNICOS,3,"59,66",Cartão de Débito,Matriz - Recife
4267,11/04/2025,Meia Esportiva,Vestuário,3,"16,42",pix,Matriz - Recife
4687,19-05-2025,Cabo HDMI,Eletrônicos,2,"63,14",Cartão de Débito,Matriz - Recife
133,24-01-2024,Caixa de Som Portátil,Eletrônicos,2,"72,25",PIX,Matriz - Recife
5647,14-08-2025,Organizador de Gaveta,Casa e Utilidades,1,"30,62",PIX,Matriz - Recife
3469,05/01/2025,Camiseta Básica,Vestuário,4,"232,94",PIX,Matriz - Recife
2080,28/08/2024,vela aromática,Casa e Utilidades,2,"29,44",Dinheiro,Matriz - Recife
1703,14-07-2024,Camiseta Básica,Vestuário,2,"225,33",PIX,Matriz - Recife
1117,23-05-2024,Organizador de Gaveta,Casa e Utilidades,1,"31,61",Cartão de Crédito,Matriz - Recife
6795,27/11/2025,Mouse Sem Fio,ELETRÔNICOS,1,"180,70",Cartão de Débito,Matriz - Recife
727,2024-04-16,Estojo Simples,Papelaria,3,"190,37",Cartão de Crédito,Matriz - Recife
580,2024-03-28,estojo simples,Papelaria,2,"163,84",pix,Matriz - Recife
944,08/05/2024,Carregador USB-C,Eletrônicos,2,"14,12",PIX,Matriz - Recife
2216,13/09/2024,Marcador de Texto,Papelaria,1,"96,17",Dinheiro,Matriz - Recife
3509,13/01/2025,Amendoim Torrado,ALIMENTOS,2,"148,67",PIX,Matriz - Recife
1190,30-05-2024,Biscoito Recheado,ALIMENTOS,1,"57,42",Dinheiro,Matriz - Recife
2183,2024-09-10,Barra de Cereal,Alimentos,2,"132,91",Pix,Matriz - Recife
3685,06-02-2025,power bank 10000mah,Eletrônicos,5,"176,12",PIX,Matriz - Recife
4908,2025-06-04,Mochila Escolar,Papelaria,2,"207,76",PIX,Matriz - Recife
1151,2024-05-26,Jogo de Toalhas,Casa e Utilidades,2,"90,53",Pix,Matriz - Recife
6450,2025-11-04,Power Bank 10000mAh,Eletrônicos,2,"184,69",Dinheiro,Matriz - Recife
5350,16/07/2025,Power Bank 10000mAh,ELETRÔNICOS,-2,"179,77",PIX,Matriz - Recife
4718,24-05-2025,Kit Panelas Antiaderente,Casa e Utilidades,1,"231,82",PIX,Matriz - Recife
6567,2025-11-12,Barra de Cereal,Alimentos,4,"147,85",Cartão de Débito,Matriz - Recife
3184,13/12/2024,Camiseta Básica,Vestuário,1,"218,48",pix,Matriz - Recife
5875,2025-09-06,café torrado 500g,,3,"14,59",PIX,Matriz - Recife
2103,2024-08-31,Kit Panelas Antiaderente,Casa e Utilidades,1,"228,91",Cartão de Débito,Matriz - Recife
5869,06-09-2025,Estojo Simples,Papelaria,2,"189,92",Cartão de Débito,Matriz - Recife
737,17-04-2024,Mouse Sem Fio,Eletrônicos,1,"170,23",Pix,Matriz - Recife
5256,03/07/2025,Fone de Ouvido Bluetooth,Eletrônicos,2,"154,37",pix,Matriz - Recife
3282,21-12-2024,amendoim torrado,Alimentos,1,"138,67",Cartão de Débito,Matriz - Recife
305,22-02-2024,Barra de Cereal,Alimentos,3,"133,29",Cartão de Crédito,Matriz - Recife
4955,08/06/2025,Estojo Simples,Papelaria,1,"190,46",pix,Matriz - Recife
3930,08/03/2025,Mochila Escolar,Papelaria,3,"197,58",PIX,Matriz - Recife
1712,2024-07-15,Jogo de Toalhas,Casa e Utilidades,2,"86,97",Pix,Matriz - Recife
6402,2025-11-02,Biscoito Recheado,ALIMENTOS,1,"57,88",Cartão de Crédito,Matriz - Recife
6613,15-11-2025,Porta Sabonete,Casa e Utilidades,1,"166,23",Cartão de Crédito,Matriz - Recife
5750,2025-08-25,Mouse Sem Fio,Eletrônicos,1,"178,19",PIX,Matriz - Recife
1322,2024-06-09,Barra de Cereal,Alimentos,1,"150,12",Dinheiro,Matriz - Recife
6541,2025-11-10,Chinelo de Dedo,Vestuário,3,"120,51",Pix,Matriz - Recife
895,2024-05-03,vela aromática,Casa e Utilidades,1,"32,12",Pix,Matriz - Recife
4516,2025-05-06,Bermuda Jeans,Vestuário,1,"28,23",PIX,Matriz - Recife
4882,02-06-2025,Camiseta Básica,Vestuário,2,"222,21",PIX,Matriz - Recife
440,12/03/2024,Cola Bastão,Papelaria,2,"43,32",Dinheiro,Matriz - Recife
1790,25-07-2024,Mouse Sem Fio,Eletrônicos,4,"184,03",Cartão de Débito,Matriz - Recife
7006,2025-12-13,Suco de Caju 1L,Alimentos,2,"173,60",PIX,Matriz - Recife
6608,15-11-2025,cabo hdmi,Eletrônicos,1,"62,12",Cartão de Débito,Matriz - Recife
2768,2024-11-11,Organizador de Gaveta,Casa e Utilidades,1,"32,24",Cartão de Débito,Matriz - Recife
2967,2024-11-27,Escova de Limpeza,Casa e Utilidades,2,"223,40",Dinheiro,Matriz - Recife
826,2024-04-26,Porta Sabonete,CASA E UTILIDADES,5,"144,17",Dinheiro,Matriz - Recife
2759,10/11/2024,Carregador USB-C,Eletrônicos,4,"14,23",PIX,Matriz - Recife
3610,2025-01-28,Marcador de Texto,Papelaria,1,"92,24",Dinheiro,Matriz - Recife
